"Bug ID","Alias","Product","Component","Assignee","Status","Resolution","Summary","Changed","Priority","backlog","Blocks","Depends on","Whiteboard","Keywords"
1279541,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Developer Tools Hang on Breakpoint during onblur","2019-01-31 08:32:10","P2"," ---",1074448,,,
1403799,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Debugger - Breakpoints not working with source maps","2019-05-02 04:19:47","P2"," ---",771597,,,
1418547,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Programmatically inserted inline JS content scripts don't appear in DevTools Debugger","2019-02-07 12:25:44","P2"," ---",,,,
1525256,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Dev tools performance issues","2019-05-03 17:41:18","P2"," ---",1122748,,,
1536478,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Event debugger can't take you to the correct line number when source is minified","2019-03-21 09:15:53","P2"," ---",,,,
1543261,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Opening conditional panel with keyboard shortcut should display previously saved condition","2019-05-03 17:42:50","P2"," ---",1074592,,,"good-first-bug"
1249117,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Debugger lists about:neterror pages for iframes with domains prohibited via hosts (Win7)","2018-06-13 10:25:03","P3"," ---",,,,
1262761,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","prettify source gets confused on this sample","2018-06-13 10:25:03","P3"," ---",1070862,,,
1262803,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Debugger does not stop if breakpoint is in minified sources that are auto-prettified","2019-01-25 14:56:25","P3"," ---",1070862,,,
1264989,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Debugger search box should show Ctrl+f instead of Crtl+P","2018-06-13 10:25:03","P3"," ---",,,,
1277802,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","some javascripts files are invisible both in inspector and firebug","2018-06-13 10:25:03","P3"," ---",,,,
1286469,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Firefox not sending the sessions cookie in JS Debugger","2018-06-13 10:25:03","P3"," ---",,,,
1288697,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Addon Debugger - simplify search and in file navigation","2018-06-13 10:25:03","P3"," ---",,,,
1288824,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Add context menu to append expression into watch panel","2018-06-13 10:25:03","P3"," ---",,,,
1294036,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","TypeScript files do not show up in the debugger when relative sourcemap paths are provided","2018-06-13 10:25:03","P3"," ---",1339970,,,
1298111,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Cannot toggle breakpoint in debugger if it is on current line","2018-06-13 10:25:03","P3"," ---",,,,
1298693,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Toolbox Debugger - left column of information blocks view","2018-06-13 10:25:03","P3"," ---",,,,
1298695,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Toolbox Debugger - Expand panels icon disappeared","2018-06-13 10:25:03","P3"," ---",,,,
1327011,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","It's too easy to accidentally pause debugger and let it switch scripts and slow down debugging process for a minute","2018-06-13 10:25:03","P3"," ---",789430,,"enhancement?",
1327408,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Prettify in debugger, scratchpad and style editor shouldn't change lexemes (tokens)","2018-06-13 10:25:03","P3"," ---",1329741,,,
1333282,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Cannot debug scripts injected into the document","2018-06-13 10:25:03","P3"," ---",,,,
1333381,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Formatting a JS file does not work when disabling sourcemaps","2018-06-13 10:25:03","P3"," ---",1339970,,,
1334397,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Evaled + Compiled scripts debugging (break on fist line/no break)","2018-06-13 10:25:03","P3"," ---",,,"Firefox 52b01","html5, stale-bug"
1375813,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Devtools should not detach on refresh","2018-06-13 10:25:03","P3"," ---",,,,
1404245,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Source map requests don't use stored HTTP basic auth credentials","2019-01-30 14:33:18","P3"," ---",1339970,,,
1445775,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","[sourcemaps] Unable to load from sourcemaps with relative source urls when using a source root","2019-01-25 14:35:15","P3"," ---",1339970,,,
1496986,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","javascript or css source map requests set CORS origin as null","2018-10-31 05:57:32","P3"," ---",1339970,,,
1508118,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Pretty printing a JS file with a syntax error results in indefinate loading","2018-12-13 14:32:04","P3"," ---",1070862,,,
1512899,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","sourceURL should also work on normally loaded pages","2019-03-25 08:17:20","P3"," ---",,,,
1514290,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Popup window goes out of monitor","2019-01-10 08:20:35","P3"," ---",,,,
1528595,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","debugger shows old version of (JS) code","2019-03-21 09:25:39","P3"," ---",,,,
1531471,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Unable to build Firefox because of error thrown at fs.js:115","2019-03-07 08:25:31","P3"," ---",,,,"in-triage"
1536492,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Developer's tools doesn't parse files with javascript syntax errors","2019-03-21 09:30:20","P3"," ---",,,,
1539066,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Source Map of Webpack DLL makes Firefox cause TypeError: Invalid URL","2019-05-05 11:24:29","P3"," ---",1517623,,,
1544203,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","devtools report wrong file:line","2019-05-05 11:24:26","P3"," ---",1517623,,,
1326714,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Debugger always highlights the 1st line during debugging, if script src was deleted","2018-06-13 10:25:03","P5"," ---",,,,
1343060,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Setting breakpoint at line X slides to wrong location if a previous breakpoint was slided to that line X","2018-06-13 10:25:03","P5"," ---",,,,
1032917,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Changing js source file in html disables debugger","2018-06-13 10:25:03"," --"," ---",,,,
1065952,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Sources not updated when reloading add-on","2018-06-13 10:25:03"," --"," ---",899054,,,
1094763,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","ThreadSources.prototype._sourceForScript dominates profiler","2018-06-13 10:25:03"," --"," ---",1074538,,,
1097635,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Debugger doesn't jump to right line when clicking button in inspector event popup on about: pages","2018-06-13 10:25:03"," --"," ---",1114573,,,
1103284,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Firefox UI becomes unresponsive upon hitting a breakpoint in an onchange handler","2018-06-13 10:25:03"," --"," ---",1114573,,,
1112089,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Debugger does not refresh sources of greasemonkey scripts","2018-06-13 10:25:03"," --"," ---",,,,
1116496,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Debugger watch/variables pane scroll poition should favor user control","2018-06-13 10:25:03"," --"," ---",,,,
1128967,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","[jsdbg2] Debugger should provide a way to not load frame environment bindings on ""frames"" request","2018-06-13 10:25:03"," --"," ---",,,,
1128982,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Debugger should provide a way to not remove object actor (pause) on clientEvaluate","2018-06-13 10:25:03"," --"," ---",,,,
1130046,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Clicking on errors in the console creates a new window instead of jumping to the debugger tab","2018-06-13 10:25:03"," --"," ---",,,,
1137296,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Expander widgets in variable hover pop-ups in JavaScript Debugger no longer expand","2018-06-13 10:25:03"," --"," ---",,,,
1138471,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","GeneratedColumn should be calculated with indentation when adding breakpoints","2018-06-13 10:25:03"," --"," ---",1070862,,,
1149835,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Developer Tools: JavaScript debugger sends wrong cookies when requesting inline JavaScript source","2018-06-13 10:25:03"," --"," ---",,,,
1166933,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","debug build of firefox reliably crashes when debugging pageinfo.js","2018-06-13 10:25:03"," --"," ---",,,,
1172876,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Debugger: Breakpoints are not hit / only hit partially","2018-06-13 10:25:03"," --"," ---",,1145201,,
1175911,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Jumping to event handler source from ""Inspector"" tab doesn't jump to correct line when ""Debugger"" source is prettified","2018-06-13 10:25:03"," --"," ---",1070862,,,
1185217,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Possibility to activate script tracing in Browser Toolbox","2018-06-13 10:25:03"," --"," ---",,,,
1191188,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Debugger does not show sources that have been reclaimed by GC","2018-06-13 10:25:03"," --"," ---",,"944260, 944261",,
1191195,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Setting breakpoint on pretty-printed JS inside IFrame instead puts breakpoint in parent window JS","2018-06-13 10:25:03"," --"," ---",,,,
1200061,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Focus not on active element when using javascript debugger after clicking resume","2018-06-13 10:25:03"," --"," ---",,,,
1200448,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Debugger code pane in Dev Tools doesn't update X Primary Selection (for middle-click paste)","2018-08-13 06:42:02"," --"," ---",,,,
1205361,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Debugging dots in Debugger are not visible on HiDPI screens","2018-06-13 10:25:03"," --"," ---",,,"[polish-backlog]",
1206389,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Addon Debugger Not Showing Breakpoint Hit","2018-06-13 10:25:03"," --"," ---",,,"[specification][type:bug]",
1209784,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","High CPU usage just opening and browsing in debugger","2018-06-13 10:25:03"," --"," ---",,,,
1211025,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Interpreter unresponsive when execution paused","2018-06-13 10:25:03"," --"," ---",,,,
1222758,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","[non-e10s] Pausing the Debugger doesn't stop onmouseout event handlers","2018-06-13 10:25:03"," --"," ---",1074448,,,
1231016,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","File in debugger becomes stale","2018-06-13 10:25:03"," --"," ---",,,,
1237043,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","IFrame confusion for debugger when iframes injected","2018-06-13 10:25:03"," --"," ---",,,,
1337278,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","suggestion to update debugger cache files ""touch"" on new or replacement files","2018-06-13 10:25:03"," --"," ---",,,,
1337705,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","debugger settings zapped on browser upgrade","2018-06-13 10:25:03"," --"," ---",,,,
1338558,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Debugger fails to load blob js files","2018-06-13 10:25:03"," --"," ---",,,,
1346791,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Missing common functions to search something into a script file","2018-06-13 10:25:03"," --"," ---",,,,
1346884,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","[prettify] Performance degradation for minified code in firefox developer edition","2019-04-30 04:51:22"," --"," ---",,,,
1352089,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Error occurred while processing 'resume: TypeError: can't access dead object","2018-06-13 10:25:03"," --"," ---",,,,
1359826,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","The scroller in the Debugger tab of developer tools becomes unusable","2018-06-13 10:25:03"," --"," ---",,,,
1360077,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Breakpoints set in debugger in browser toolbox change behavior of inspector in normal devtools","2018-06-13 10:25:03"," --"," ---",,,,
1361108,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Debugger hover does not work inside ES6 class methods","2018-06-13 10:25:03"," --"," ---",,,,
1362432,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","repeated function parameter is shown with wrong value in Scopes","2018-06-13 10:25:03"," --"," ---",,,,
1362439,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Cannot remove breakpoint set after last valid JavaScript statement","2018-06-13 10:25:03"," --"," ---",,,,
1363325,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","number of steps at for-loop depends on whitespace","2018-06-13 10:25:03"," --"," ---",,,,
1367479,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Viewport scrollbar not working while debugging","2018-06-13 10:25:03"," --"," ---",,,,
1370641,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Debugger pauses twice at single function call breakpoint","2018-06-13 10:25:03"," --"," ---",,,,
1370655,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Debugger steps in only once at while loop","2018-06-13 10:25:03"," --"," ---",,,,
1371235,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Breakpoint in pretty printed source not hit","2018-06-13 10:25:03"," --"," ---",,,,
1371295,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Notification without checkbox throws error before callback when breakpoint is enabled","2018-06-13 10:25:03"," --"," ---",,,,
1395466,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Developer Tools' commands shadow scope variables when the debugger is paused","2018-06-13 10:25:03"," --"," ---",,,,
1407971,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Debugger functionality broken or radically altered in 56.0.1","2018-06-13 10:25:03"," --"," ---",,,,
1408434,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Allow to temporarily skip all 'debugger;'","2019-04-24 14:45:23"," --"," ---",,,,
1411696,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Debugger breaking causes music to sound distorted","2018-06-13 10:25:03"," --"," ---",,,,
1413872,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Web Debugger UI for switching to content script contexts","2018-06-13 10:25:03"," --"," ---",,,,
1416916,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Debugger does not highlight .es6 file extensions","2018-06-13 10:25:03"," --"," ---",,,,
1417196,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Cannot set breakpoints at some operators","2018-06-13 10:25:03"," --"," ---",,,,
1417240,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Breakpoint is hit again after a step, line seems to be executed twice","2018-06-13 10:25:03"," --"," ---",,,,
1417526,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","The breakpoint changes its place spontaneously","2018-06-13 10:25:03"," --"," ---",,,,
1418312,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Javascript Debug with NVDA screen reader for blind people","2018-06-13 10:25:03"," --"," ---",,,,"access"
1418643,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Clear Devtools Cache (Debugger source)","2018-06-13 10:25:03"," --"," ---",,,,
1418798,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Source map is ignored when debugging popup script","2018-06-13 10:25:03"," --"," ---",1339970,,,
1419755,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Formatted code does not respect indent width.","2018-06-13 10:25:03"," --"," ---",,,,
1421610,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","exception looses context","2018-06-13 10:25:03"," --"," ---",,,,
1421770,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","""this"" looses context","2018-06-13 10:25:03"," --"," ---",,,,
1421780,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","""this"" is optimized away","2018-06-13 10:25:03"," --"," ---",,,,
1421781,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","code panel popup cant open drop downs","2018-06-13 10:25:03"," --"," ---",,,,
1421865,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","debugger: call stack is limited to what you see","2018-06-13 10:25:03"," --"," ---",,,,
1421867,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","debugger cursor jumps around","2018-06-13 10:25:03"," --"," ---",,,,
1421879,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","when code window popup opens variable pane closes drop downs","2018-06-13 10:25:03"," --"," ---",,,,
1421889,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","debugger: a watched variable only shows when on the topmost level in the call stack","2018-06-13 10:25:03"," --"," ---",,,,
1421895,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","debugger: break points stop breaking","2018-06-13 10:25:03"," --"," ---",,,,
1422577,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Developer tools console/debugger sometimes will not show code line","2018-06-13 10:25:03"," --"," ---",,,,
1424298,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","hover above the code view forces file view change","2018-06-13 10:25:03"," --"," ---",,,,
1425300,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","cant debug with get params","2018-06-13 10:25:03"," --"," ---",,,,
1426097,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","javascript sourcemap not loading when behind htaccess password protection","2018-06-13 10:25:03"," --"," ---",,,,
1427231,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Cannot set breakpoint in Web tools debugger with multiple script tags","2018-06-13 10:25:03"," --"," ---",,,"[specification][type:bug]",
1430007,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","File name display in developer tools is unusable","2018-06-13 10:25:03"," --"," ---",,,,
1431244,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Files from ""file://"" scope do not show up in developer tools searches","2018-06-13 10:25:03"," --"," ---",,,,
1433820,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","firefoxdev js prettify","2018-06-13 10:25:03"," --"," ---",,,,
1434386,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","debugger random breakpoints","2018-06-13 10:25:03"," --"," ---",,,,
1436979,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","JavaScript inspector doesn't load script","2018-06-13 10:25:03"," --"," ---",,,,
1438039,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Debugger is not showing up to date code","2018-06-13 10:25:03"," --"," ---",,,"[specification][type:bug]",
1438642,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Source code view is outdated","2018-06-13 10:25:03"," --"," ---",,,,
1440628,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","setting conditional breakpoint doesn't work","2018-06-13 10:25:03"," --"," ---",,,,
1441776,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Breakpoints are not added in latest version of firefox developer edition","2018-06-13 10:25:03"," --"," ---",,,,
1443770,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Firefox Developer debugger it freezes","2018-06-13 10:25:03"," --"," ---",,,,
1448100,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","The breakpoint changes its place on reload page","2018-06-13 10:25:03"," --"," ---",,,,
1451464,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","pause on warning for dynamically loaded scripts","2018-06-13 10:25:03"," --"," ---",,,,
1451773,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Debugger in Firefox Developer 60.0b10 x64 won't load","2019-05-01 00:16:26"," --"," ---",,,,"nightly-community, regression"
1453100,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Devtools sources panel doesn't use private browsing connection when opened on private browsing tab","2018-06-13 10:25:03"," --"," ---",,,,
1455139,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Debugger shows Invalid callback argument with graph.js library","2018-06-13 10:25:03"," --"," ---",,,,
1464132,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","debugger is blank when opened","2019-05-02 05:02:18"," --"," ---",,,,
1465047,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Developers tools console while debugging an extension clears itself when the extension closes","2019-05-02 08:01:19"," --"," ---",,,,
1546649,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Lastpass extension, unable to set breakpoint (Firefox DE)","2019-05-02 16:20:45"," --"," ---",1074182,,,
1548083,,"DevTools","Debugger","nobody","UNCONFIRMED"," ---","Cannot Open Options Tab or Debugger","2019-05-02 16:02:05"," --"," ---",,,,
1547858,,"DevTools","Debugger","jarilvalenciano","NEW"," ---","Array values are not shown in preview","2019-05-03 17:42:19","P1"," ---",1074592,,,
1539468,,"DevTools","Debugger","nobody","NEW"," ---","Preview can initially take awhile to populate","2019-05-03 17:40:15","P1"," ---",1536225,,,"helpwanted"
1542546,,"DevTools","Debugger","nobody","NEW"," ---","Intermittent devtools/client/debugger/new/test/mochitest/browser_dbg-sourcemaps.js | A promise chain failed to handle a rejection: Current thread has paused or resumed - stack: validateThreadContext@resource://devtools/client/debugger/new/src/utils","2019-04-17 09:08:47","P1"," ---",,,,"intermittent-failure, regression"
1543214,,"DevTools","Debugger","nobody","NEW"," ---","Intermittent devtools/client/debugger/test/mochitest/browser_dbg-navigation.js | A promise chain failed to handle a rejection: Page has navigated - stack: validateNavigateContext@resource://devtools/client/debugger/src/utils/context.js:38:11","2019-05-05 23:09:07","P1"," ---",,,,"intermittent-failure, regression"
1545129,,"DevTools","Debugger","nobody","NEW"," ---","Conditional Breakpoints - pressing enter in the panel adds a new line","2019-05-06 06:21:04","P1"," ---",1074592,,,"good-first-bug"
1547856,,"DevTools","Debugger","nobody","NEW"," ---","The secondary pane should fill the panel","2019-05-03 17:42:33","P1"," ---",1074592,,,
1548256,,"DevTools","Debugger","nobody","NEW"," ---","Blank debugger when hovering variables","2019-05-03 17:42:34","P1"," ---",1074592,,,
1548438,,"DevTools","Debugger","nobody","NEW"," ---","Repeatedly refreshing causes the UI to go blank","2019-05-03 17:42:12","P1"," ---",1074592,,,
1529163,,"DevTools","Debugger","bhackett1024","NEW"," ---","Messages sent to workers can be lost when the worker closes","2019-05-03 02:34:09","P2"," ---",1003097,1494796,,
1544900,,"DevTools","Debugger","bhackett1024","NEW"," ---","Test breakpoint syncing","2019-05-03 02:16:03","P2"," ---","1074182, 1528417",,,
1527488,,"DevTools","Debugger","dwalsh","NEW"," ---","Load debugger modules via lazyRequireGetter","2019-05-03 17:41:14","P2"," ---","1122748, 1535108",,,
1533418,,"DevTools","Debugger","dwalsh","NEW"," ---","The sources tree should be keyboard navigable","2019-05-05 11:23:35","P2"," ---",1520698,,,
1476615,,"DevTools","Debugger","jlaster","NEW"," ---","Step out should show the completion value","2019-05-03 17:40:16","P2"," ---","1074488, 1429101, 1536225",,,
1172572,,"DevTools","Debugger","nobody","NEW"," ---","debugger will not step in to a function after stepping out of another function","2019-05-03 17:40:27","P2"," ---",1546715,1013219,,
1212099,,"DevTools","Debugger","nobody","NEW"," ---","Debugger fails to stop for breakpoints in migration.js","2019-01-31 08:21:14","P2"," ---","883342, 1074182",,,
1260239,,"DevTools","Debugger","nobody","NEW"," ---","Worker debugger fails to attach, followed by a browser crash.","2019-05-03 02:34:23","P2"," ---",1003097,,,
1262654,,"DevTools","Debugger","nobody","NEW"," ---","(debug remote protocol) 'environment' references may not exist on second break;","2019-02-04 12:53:19","P2"," ---",1074448,,,
1280320,,"DevTools","Debugger","nobody","NEW"," ---","canplay event on AUDIO fires and event handler runs while debugger is stopped at breakpoint","2019-01-25 15:06:48","P2"," ---",1074448,,,
1280737,,"DevTools","Debugger","nobody","NEW"," ---","debugger does not always trigger break points in service worker scripts","2019-05-03 02:34:13","P2"," ---","1003097, 1262699",,,
1288493,,"DevTools","Debugger","nobody","NEW"," ---","Opening devtools (any panel) causes big JS slowdown test page with evals","2019-05-03 17:41:18","P2"," ---","1122748, 1125322",,,
1349956,,"DevTools","Debugger","nobody","NEW"," ---","Debugger fails when debugging popup windows","2018-06-13 10:25:03","P2"," ---",,,,
1354679,,"DevTools","Debugger","nobody","NEW"," ---","Automatically display the PausedDebuggerOverlay when the debugger is paused","2019-05-03 17:42:47","P2"," ---","1074592, 1353564",,,"parity-chrome"
1405402,,"DevTools","Debugger","nobody","NEW"," ---","Expanded variables are collapsed again after every step","2019-05-03 17:42:09","P2"," ---",1074592,,,
1441183,,"DevTools","Debugger","nobody","NEW"," ---","Resume lands on the same location","2019-05-03 17:40:15","P2"," ---","1074488, 1429101, 1536225",,,
1448166,,"DevTools","Debugger","nobody","NEW"," ---","Consolidate function scopes","2019-05-03 17:40:39","P2"," ---","1429101, 1518305",,,
1473473,,"DevTools","Debugger","nobody","NEW"," ---","Debugger.Object.class returns ""Function"" for ES6 classes","2019-03-26 07:19:58","P2"," ---",1351635,,,
1494796,,"DevTools","Debugger","nobody","NEW"," ---","Convert ThreadClient to protocol.js front","2019-05-02 21:30:11","P2"," ---","1450150, 1488204, 1529163","1042642, 1225492, 1450284, 1492830, 1529247, 1532567, 1544694, 1544697, 1545461","dt-fission","leave-open"
1495673,,"DevTools","Debugger","nobody","NEW"," ---","xpcshell debugging is broken on a debugger actor's exception - source property is not undefined nor a Debugger.Source object","2019-01-28 08:53:08","P2"," ---",,,,
1515302,,"DevTools","Debugger","nobody","NEW"," ---","Opened windows can run events while the debugger is paused","2019-01-03 08:21:30","P2"," ---",1074448,,,
1518308,,"DevTools","Debugger","nobody","NEW"," ---","Module scope objects not displayed properly when paused in debugger","2019-05-03 17:40:37","P2"," ---",1518305,,,
1519855,,"DevTools","Debugger","nobody","NEW"," ---","The server should support the BFCache","2019-05-05 11:24:24","P2"," ---",1517623,,,
1521539,,"DevTools","Debugger","nobody","NEW"," ---","improve setBreakpointAtGeneratedLocation performance","2019-05-03 17:41:20","P2"," ---","1122748, 1522540",1518661,,
1523885,,"DevTools","Debugger","nobody","NEW"," ---","Stepping over an async function returning a promise doesn't work correctly","2019-05-03 01:38:43","P2"," ---",1524517,,,
1523891,,"DevTools","Debugger","nobody","NEW"," ---","Stepping out from an async function that is preceded by await statement doesn't work correctly","2019-05-03 01:39:09","P2"," ---",1523867,,,
1523893,,"DevTools","Debugger","nobody","NEW"," ---","Stepping out from an async function that is not on the stack anymore doesn't work correctly","2019-05-03 01:39:09","P2"," ---",1523867,,,
1523895,,"DevTools","Debugger","nobody","NEW"," ---","Stepping out from an async function containing another debugger keyword doesn't work correctly","2019-05-03 01:39:08","P2"," ---",1523867,,,
1523896,,"DevTools","Debugger","nobody","NEW"," ---","Stepping out from an async function preceded by await and containing another debugger keyword doesn't work properly","2019-05-03 01:39:09","P2"," ---",1523867,,,
1523947,,"DevTools","Debugger","nobody","NEW"," ---","ThreadActor.sources will force emitting newSource events for the returned sources","2019-01-31 08:07:34","P2"," ---",1523937,,,
1525406,,"DevTools","Debugger","nobody","NEW"," ---","Having the toolbox open alongside browser mochitests spams the terminal window","2019-03-28 05:44:34","P2"," ---",,,,
1526079,"event-breakpoints","DevTools","Debugger","nobody","NEW"," ---","[meta] Event Breakpoints","2019-05-03 01:40:56","P2"," ---",,"1110276, 1492846, 1526082, 1543620",,"meta"
1527783,,"DevTools","Debugger","nobody","NEW"," ---","[meta] Debugger Logpoints","2019-05-03 02:25:16","P2"," ---",,"966198, 1526554, 1531381, 1532308, 1532319, 1536854, 1536857, 1548390",,"meta"
1529916,,"DevTools","Debugger","nobody","NEW"," ---","use ObjectClient.release instead of DebuggerClient.release in reps","2019-02-28 08:27:14","P2"," ---",1500000,,"dt-fission",
1532244,,"DevTools","Debugger","nobody","NEW"," ---","Debugger state gets confused when debugging gmail on beta","2019-05-01 08:49:00","P2"," ---","1431400, 1500221",,,
